# JPL Horizons, saturn_bary (COMMAND=6)
# center=SSB(500@0) frame=ICRF/FRAME units=KM-S corr=NONE
# jdtdb,x_km,y_km,z_km,vx_kms,vy_kms,vz_kms
2452205.000000000,4.658953149754041E+08,1.184023642964982E+09,4.689901421863843E+08,-9.581460208984872E+00,2.897477579854568E+00,1.609238498702797E+00
2452235.000000000,4.409778734483523E+08,1.191321471293864E+09,4.730770958457322E+08,-9.644397261549621E+00,2.733365480878927E+00,1.544169223621163E+00
2452265.000000000,4.159016949275089E+08,1.198192414402626E+09,4.769945772751040E+08,-9.703936968911876E+00,2.568101543533257E+00,1.478477085971670E+00
2452295.000000000,3.906756272616544E+08,1.204633570381544E+09,4.807410048440940E+08,-9.760047266941768E+00,2.401750465756892E+00,1.412187491224428E+00
2452325.000000000,3.653085991451104E+08,1.210642206148168E+09,4.843148633384432E+08,-9.812697845378159E+00,2.234377807500139E+00,1.345326276926689E+00
2452355.000000000,3.398096155190229E+08,1.216215759618724E+09,4.877147050550270E+08,-9.861860188430024E+00,2.066049948599434E+00,1.277919696043205E+00
2452385.000000000,3.141877528842222E+08,1.221351841820846E+09,4.909391508733311E+08,-9.907507596362384E+00,1.896834083049403E+00,1.209994414107797E+00
2452415.000000000,2.884521546034422E+08,1.226048238988368E+09,4.939868913160563E+08,-9.949615175639048E+00,1.726798198590742E+00,1.141577498981962E+00
2452445.000000000,2.626120262203098E+08,1.230302914530900E+09,4.968566875553460E+08,-9.988159846114943E+00,1.556011003536796E+00,1.072696391037953E+00
2452475.000000000,2.366766307115346E+08,1.234114010818163E+09,4.995473723470707E+08,-1.002312037695624E+01,1.384541870733866E+00,1.003378882256035E+00
2452505.000000000,2.106552836707026E+08,1.237479850862948E+09,5.020578509264555E+08,-1.005447739984399E+01,1.212460805896146E+00,9.336531032678600E-01
2452535.000000000,1.845573484768287E+08,1.240398939894323E+09,5.043871018574451E+08,-1.008221341375865E+01,1.039838390196538E+00,8.635474993310138E-01
2452565.000000000,1.583922314295109E+08,1.242869966754297E+09,5.065341778101723E+08,-1.010631280703868E+01,8.667457075368596E-01,7.930908013829389E-01
2452595.000000000,1.321693768082301E+08,1.244891805125145E+09,5.084982062724718E+08,-1.012676189110862E+01,6.932542927307734E-01,7.223120063460516E-01
2452625.000000000,1.058982618620238E+08,1.246463514671370E+09,5.102783902287006E+08,-1.014354891383430E+01,5.194361128146298E-01,6.512403693845685E-01
2452655.000000000,7.958839181282921E+07,1.247584342110835E+09,5.118740088072943E+08,-1.015666404014934E+01,3.453635168856668E-01,5.799053822608817E-01
2452685.000000000,5.324929488573469E+07,1.248253722071523E+09,5.132844178410735E+08,-1.016609936189694E+01,1.711091323356565E-01,5.083367326597562E-01
2452715.000000000,2.689051726458156E+07,1.248471277718569E+09,5.145090503391617E+08,-1.017184893483457E+01,-3.254197593401806E-03,4.365642802534788E-01
2452745.000000000,5.216179818378100E+05,1.248236821274446E+09,5.155474169157640E+08,-1.017390878837133E+01,-1.776534453397896E-01,3.646180428536921E-01
2452775.000000000,-2.584783619053715E+07,1.247550354430775E+09,5.163991061721342E+08,-1.017227692077729E+01,-3.520154542091092E-01,2.925281733273779E-01
2452805.000000000,-5.220827584586436E+07,1.246412068592588E+09,5.170637850103304E+08,-1.016695330267751E+01,-5.262670084039240E-01,2.203249316739652E-01
2452835.000000000,-7.855013407077405E+07,1.244822344955437E+09,5.175411988810745E+08,-1.015793988865004E+01,-7.003348873528652E-01,1.480386636448772E-01
2452865.000000000,-1.048638515867387E+08,1.242781754467638E+09,5.178311719850199E+08,-1.014524061148348E+01,-8.741459053703012E-01,7.569978379006036E-02
2452895.000000000,-1.311398818469760E+08,1.240291057651470E+09,5.179336074131281E+08,-1.012886136087830E+01,-1.047626988774622E+00,3.338742869541762E-03
2452925.000000000,-1.573686961164788E+08,1.237351204192100E+09,5.178484871922444E+08,-1.010880999476520E+01,-1.220705262545319E+00,-6.901400658324182E-02
2452955.000000000,-1.835407885965146E+08,1.233963332365855E+09,5.175758722669098E+08,-1.008509635241536E+01,-1.393308087667873E+00,-1.413280256311180E-01
2452985.000000000,-2.096466815452246E+08,1.230128768389062E+09,5.171159024459215E+08,-1.005773223988711E+01,-1.565363095596485E+00,-2.135729046041666E-01
2453015.000000000,-2.356769303464071E+08,1.225849025646342E+09,5.164687962962999E+08,-1.002673140723304E+01,-1.736798246421451E+00,-2.857182876509075E-01
2453045.000000000,-2.616221285234516E+08,1.221125803746821E+09,5.156348509665192E+08,-9.992109531150277E+00,-1.907541899788227E+00,-3.577339014464350E-01
2453075.000000000,-2.874729127229183E+08,1.215960987407189E+09,5.146144419391503E+08,-9.953884208091500E+00,-2.077522873665341E+00,-4.295895796422195E-01
2453105.000000000,-3.132199676717272E+08,1.210356645207889E+09,5.134080227281347E+08,-9.912074935305094E+00,-2.246670489260675E+00,-5.012552834050417E-01
2453135.000000000,-3.388540310670089E+08,1.204315028201410E+09,5.120161245106050E+08,-9.866703085611103E+00,-2.414914641597057E+00,-5.727011313894108E-01
2453165.000000000,-3.643658984321218E+08,1.197838568345853E+09,5.104393556867154E+08,-9.817791904867235E+00,-2.582185852404802E+00,-6.438974211387081E-01
2453195.000000000,-3.897464279522288E+08,1.190929876852234E+09,5.086784014029781E+08,-9.765366490914941E+00,-2.748415292689080E+00,-7.148146396783922E-01
2453225.000000000,-4.149865452196968E+08,1.183591742445762E+09,5.067340230358022E+08,-9.709453750146810E+00,-2.913534831465720E+00,-7.854234853465395E-01
2453255.000000000,-4.400772478697357E+08,1.175827129464219E+09,5.046070576041842E+08,-9.650082360222928E+00,-3.077477108465117E+00,-8.556948987812216E-01
2453285.000000000,-4.650096101434455E+08,1.167639175773736E+09,5.022984171051837E+08,-9.587282751096771E+00,-3.240175596768763E+00,-9.256000893627768E-01
2453315.000000000,-4.897747874136080E+08,1.159031190562646E+09,4.998090877968025E+08,-9.521087089833799E+00,-3.401564633244021E+00,-9.951105492524067E-01
2453345.000000000,-5.143640206361454E+08,1.150006652066521E+09,4.971401294468590E+08,-9.451529237028764E+00,-3.561579452557784E+00,-1.064198069890221E+00
2453375.000000000,-5.387686406837884E+08,1.140569205159815E+09,4.942926745222173E+08,-9.378644709280517E+00,-3.720156250133412E+00,-1.132834768762826E+00
2453405.000000000,-5.629800726174971E+08,1.130722658817441E+09,4.912679273235771E+08,-9.302470660945902E+00,-3.877232211392499E+00,-1.200993101941062E+00
2453435.000000000,-5.869898398734212E+08,1.120470983526066E+09,4.880671630959235E+08,-9.223045833817839E+00,-4.032745534701950E+00,-1.268645875765395E+00
2453465.000000000,-6.107895682969723E+08,1.109818308586504E+09,4.846917270874696E+08,-9.140410497392676E+00,-4.186635492046674E+00,-1.335766274400531E+00
2453495.000000000,-6.343709900525708E+08,1.098768919244717E+09,4.811430335325325E+08,-9.054606414774703E+00,-4.338842491395544E+00,-1.402327887156642E+00
2453525.000000000,-6.577259474722078E+08,1.087327253701893E+09,4.774225645813168E+08,-8.965676826063588E+00,-4.489308104892504E+00,-1.468304721173144E+00
2453555.000000000,-6.808463968474438E+08,1.075497900095480E+09,4.735318692140330E+08,-8.873666413181299E+00,-4.637975069947563E+00,-1.533671203820594E+00
2453585.000000000,-7.037244120770421E+08,1.063285593447033E+09,4.694725621353236E+08,-8.778621228183988E+00,-4.784787322959621E+00,-1.598402198990692E+00
2453615.000000000,-7.263521881441580E+08,1.050695212472561E+09,4.652463226072282E+08,-8.680588643972273E+00,-4.929690059259326E+00,-1.662473033117102E+00
2453645.000000000,-7.487220445047209E+08,1.037731776284315E+09,4.608548932336460E+08,-8.579617324895484E+00,-5.072629754687104E+00,-1.725859505944071E+00
2453675.000000000,-7.708264283722159E+08,1.024400441054015E+09,4.563000787227212E+08,-8.475757174519105E+00,-5.213554182465256E+00,-1.788537900234753E+00
2453705.000000000,-7.926579178508372E+08,1.010706496603011E+09,4.515837446122046E+08,-8.369059276544377E+00,-5.352412451785751E+00,-1.850485000091189E+00
2453735.000000000,-8.142092249367284E+08,9.966553628879454E+08,4.467078159464746E+08,-8.259575854563302E+00,-5.489155044855547E+00,-1.911678107823398E+00
2453765.000000000,-8.354731984441744E+08,9.822525864269321E+08,4.416742759255828E+08,-8.147360249881212E+00,-5.623733821542803E+00,-1.972095047158794E+00
2453795.000000000,-8.564428268429209E+08,9.675038367469386E+08,4.364851645586709E+08,-8.032466865539940E+00,-5.756102008742649E+00,-2.031714161097853E+00
2453825.000000000,-8.771112408893721E+08,9.524149028001391E+08,4.311425772976562E+08,-7.914951074890443E+00,-5.886214241820262E+00,-2.090514331814672E+00
2453855.000000000,-8.974717160747093E+08,9.369916892392361E+08,4.256486636061305E+08,-7.794869179960359E+00,-6.014026613811568E+00,-2.148475003258257E+00
2453885.000000000,-9.175176750086371E+08,9.212402126334320E+08,4.200056254981211E+08,-7.672278390277561E+00,-6.139496673808376E+00,-2.205576182612158E+00
2453915.000000000,-9.372426897095940E+08,9.051665977057209E+08,4.142157160802498E+08,-7.547236770004562E+00,-6.262583422092559E+00,-2.261798440278473E+00
2453945.000000000,-9.566404837352366E+08,8.887770735528105E+08,4.082812380816832E+08,-7.419803173133123E+00,-6.383247327156969E+00,-2.317122918834547E+00
2453975.000000000,-9.757049341614347E+08,8.720779698106703E+08,4.022045423567435E+08,-7.290037195144877E+00,-6.501450345560109E+00,-2.371531343096736E+00
2454005.000000000,-9.944300734591024E+08,8.550757127963066E+08,3.959880263726233E+08,-7.157999136959940E+00,-6.617155918891732E+00,-2.425006021003117E+00
2454035.000000000,-1.012810091246500E+09,8.377768216703731E+08,3.896341326992065E+08,-7.023749938983753E+00,-6.730328969588983E+00,-2.477529844728548E+00
2454065.000000000,-1.030839335846030E+09,8.201879045621961E+08,3.831453474761752E+08,-6.887351110037307E+00,-6.840935932115634E+00,-2.529086306074606E+00
2454095.000000000,-1.048512315717103E+09,8.023156546259171E+08,3.765241988461619E+08,-6.748864701329179E+00,-6.948944764459206E+00,-2.579659503026279E+00
2454125.000000000,-1.065823700832424E+09,7.841668461167448E+08,3.697732553917035E+08,-6.608353278752628E+00,-7.054324926987175E+00,-2.629234132716571E+00
2454155.000000000,-1.082768323943892E+09,7.657483305184771E+08,3.628951245891656E+08,-6.465879866265393E+00,-7.157047368419835E+00,-2.677795487235388E+00
2454185.000000000,-1.099341181677129E+09,7.470670326826532E+08,3.558924512628450E+08,-6.321507874491012E+00,-7.257084531705846E+00,-2.725329458144202E+00
2454215.000000000,-1.115537435460970E+09,7.281299469365876E+08,3.487679160197225E+08,-6.175301050351754E+00,-7.354410367031906E+00,-2.771822544653959E+00
2454245.000000000,-1.131352412363122E+09,7.089441331839582E+08,3.415242336741320E+08,-6.027323448506406E+00,-7.449000321165363E+00,-2.817261851690829E+00
2454275.000000000,-1.146781605820170E+09,6.895167130475601E+08,3.341641516843081E+08,-5.877639374154218E+00,-7.540831325295415E+00,-2.861635086716843E+00
2454305.000000000,-1.161820676215223E+09,6.698548660115137E+08,3.266904485844337E+08,-5.726313334411197E+00,-7.629881802295952E+00,-2.904930564182601E+00
2454335.000000000,-1.176465451374168E+09,6.499658255709139E+08,3.191059324162521E+08,-5.573410017234488E+00,-7.716131648717023E+00,-2.947137199468097E+00
2454365.000000000,-1.190711926981598E+09,6.298568754501640E+08,3.114134391849375E+08,-5.418994245072343E+00,-7.799562207847832E+00,-2.988244499616409E+00
2454395.000000000,-1.204556266844702E+09,6.095353458668475E+08,3.036158313281541E+08,-5.263130908614871E+00,-7.880156262586346E+00,-3.028242562786891E+00
2454425.000000000,-1.217994802995487E+09,5.890086097939601E+08,2.957159961781100E+08,-5.105884914003600E+00,-7.957898040143571E+00,-3.067122082584907E+00
2454455.000000000,-1.231024035695724E+09,5.682840792213352E+08,2.877168444178141E+08,-4.947321160182188E+00,-8.032773204000765E+00,-3.104874346528343E+00
2454485.000000000,-1.243640633393160E+09,5.473692014711312E+08,2.796213085556816E+08,-4.787504513607034E+00,-8.104768822992073E+00,-3.141491224621555E+00
2454515.000000000,-1.255841432567784E+09,5.262714555817487E+08,2.714323414249958E+08,-4.626499753642634E+00,-8.173873355358259E+00,-3.176965164068704E+00
2454545.000000000,-1.267623437456147E+09,5.049983487140668E+08,2.631529146895559E+08,-4.464371539827863E+00,-8.240076639654427E+00,-3.211289186593376E+00
2454575.000000000,-1.278983819709019E+09,4.835574126116314E+08,2.547860173682202E+08,-4.301184382681493E+00,-8.303369864179462E+00,-3.244456877537265E+00
2454605.000000000,-1.289919917938396E+09,4.619562001326463E+08,2.463346543832576E+08,-4.137002590192023E+00,-8.363745546732924E+00,-3.276462380109894E+00
2454635.000000000,-1.300429237124751E+09,4.402022818119531E+08,2.378018451148686E+08,-3.971890219157523E+00,-8.421197529467889E+00,-3.307300395262184E+00
2454665.000000000,-1.310509447931640E+09,4.183032424378824E+08,2.291906219580271E+08,-3.805911053443027E+00,-8.475720969418282E+00,-3.336966178742977E+00
2454695.000000000,-1.320158385994825E+09,3.962666776783186E+08,2.205040288979823E+08,-3.639128600834452E+00,-8.527312307300807E+00,-3.365455528633654E+00
2454725.000000000,-1.329374051169027E+09,3.741001908106200E+08,2.117451201272215E+08,-3.471606055050743E+00,-8.575969225824048E+00,-3.392764769094557E+00
2454755.000000000,-1.338154606629858E+09,3.518113895241060E+08,2.029169586882082E+08,-3.303406234219832E+00,-8.621690638303926E+00,-3.418890747787442E+00
2454785.000000000,-1.346498377866715E+09,3.294078827374385E+08,1.940226151169563E+08,-3.134591561250517E+00,-8.664476678651214E+00,-3.443830833433892E+00
2454815.000000000,-1.354403851642248E+09,3.068972774738328E+08,1.850651661071649E+08,-2.965224047821958E+00,-8.704328669915585E+00,-3.467582903907807E+00
2454845.000000000,-1.361869674880787E+09,2.842871758161090E+08,1.760476932042545E+08,-2.795365256937525E+00,-8.741249098163964E+00,-3.490145336757775E+00
2454875.000000000,-1.368894653460120E+09,2.615851719115117E+08,1.669732815166017E+08,-2.625076271529601E+00,-8.775241598345760E+00,-3.511517004472072E+00
2454905.000000000,-1.375477750955452E+09,2.387988490146319E+08,1.578450184408121E+08,-2.454417690293663E+00,-8.806310935284678E+00,-3.531697266832546E+00
2454935.000000000,-1.381618087386810E+09,2.159357766104702E+08,1.486659924201467E+08,-2.283449623581635E+00,-8.834462960261503E+00,-3.550685953044696E+00
2454965.000000000,-1.387314937891160E+09,1.930035076550003E+08,1.394392917490658E+08,-2.112231637628005E+00,-8.859704573179989E+00,-3.568483348104082E+00
2454995.000000000,-1.392567731237303E+09,1.700095758619014E+08,1.301680033900622E+08,-1.940822707552411E+00,-8.882043722096368E+00,-3.585090195248847E+00
2455025.000000000,-1.397376048299469E+09,1.469614929965370E+08,1.208552117894828E+08,-1.769281226310786E+00,-8.901489389185715E+00,-3.600507690465157E+00
2455055.000000000,-1.401739620557051E+09,1.238667462440500E+08,1.115039977248653E+08,-1.597665005491544E+00,-8.918051551622984E+00,-3.614737465765940E+00
2455085.000000000,-1.405658328552923E+09,1.007327956773168E+08,1.021174371937505E+08,-1.426031245713441E+00,-8.931741147781574E+00,-3.627781575771549E+00
2455115.000000000,-1.409132200267471E+09,7.756707179336309E+07,9.269860032812223E+07,-1.254436506917174E+00,-8.942570057838687E+00,-3.639642491030426E+00
2455145.000000000,-1.412161409448876E+09,5.437697309463387E+07,8.325055032426096E+07,-1.082936705200211E+00,-8.950551083994490E+00,-3.650323090676592E+00
2455175.000000000,-1.414746273941746E+09,3.116986374511882E+07,7.377634240238009E+07,-9.115871051566866E-01,-8.955697912685640E+00,-3.659826647124549E+00
